city,year,population
"12901 Alqueries, les/Alquerías del Niño Perdido",2012,4509
"12901 Alqueries, les/Alquerías del Niño Perdido",2013,4507
"12901 Alqueries, les/Alquerías del Niño Perdido",2014,4423
"12901 Alqueries, les/Alquerías del Niño Perdido",2015,4503
"12901 Alqueries, les/Alquerías del Niño Perdido",2016,4528
"12901 Alqueries, les/Alquerías del Niño Perdido",2017,4466
"12901 Alqueries, les/Alquerías del Niño Perdido",2018,4460
"12901 Alqueries, les/Alquerías del Niño Perdido",2019,4449
"12901 Alqueries, les/Alquerías del Niño Perdido",2020,4464
"12901 Alqueries, les/Alquerías del Niño Perdido",2021,4539
"12901 Alqueries, les/Alquerías del Niño Perdido",2022,4511
12902 Sant Joan de Moró,1900,
12902 Sant Joan de Moró,1910,
12902 Sant Joan de Moró,1920,
12902 Sant Joan de Moró,1930,
12902 Sant Joan de Moró,1940,
12902 Sant Joan de Moró,1950,
12902 Sant Joan de Moró,1960,
12902 Sant Joan de Moró,1970,
12902 Sant Joan de Moró,1981,
12902 Sant Joan de Moró,1991,1590
12902 Sant Joan de Moró,1996,1669
12902 Sant Joan de Moró,1997,
12902 Sant Joan de Moró,1998,1683
12902 Sant Joan de Moró,1999,1741
12902 Sant Joan de Moró,2000,1783
12902 Sant Joan de Moró,2001,1842
12902 Sant Joan de Moró,2002,1862
12902 Sant Joan de Moró,2003,1915
12902 Sant Joan de Moró,2004,1930
12902 Sant Joan de Moró,2005,2157
12902 Sant Joan de Moró,2006,2375
12902 Sant Joan de Moró,2007,2545
12902 Sant Joan de Moró,2008,2774
12902 Sant Joan de Moró,2009,2893
12902 Sant Joan de Moró,2010,2910
12902 Sant Joan de Moró,2011,2938
12902 Sant Joan de Moró,2012,2999
12902 Sant Joan de Moró,2013,3025
12902 Sant Joan de Moró,2014,3045
12902 Sant Joan de Moró,2015,3051
12902 Sant Joan de Moró,2016,3043
12902 Sant Joan de Moró,2017,3084
12902 Sant Joan de Moró,2018,3099
12902 Sant Joan de Moró,2019,3159
12902 Sant Joan de Moró,2020,3232
12902 Sant Joan de Moró,2021,3307
12902 Sant Joan de Moró,2022,3387
12999 Población en municipios desaparecidos de Castellón/Castelló,1900,3491
12999 Población en municipios desaparecidos de Castellón/Castelló,1910,3339
12999 Población en municipios desaparecidos de Castellón/Castelló,1920,2573
12999 Población en municipios desaparecidos de Castellón/Castelló,1930,2437
12999 Población en municipios desaparecidos de Castellón/Castelló,1940,2356
12999 Población en municipios desaparecidos de Castellón/Castelló,1950,1866
12999 Población en municipios desaparecidos de Castellón/Castelló,1960,1410
12999 Población en municipios desaparecidos de Castellón/Castelló,1970,763
12999 Población en municipios desaparecidos de Castellón/Castelló,1981,
12999 Población en municipios desaparecidos de Castellón/Castelló,1991,
46001 Ademuz,1900,3403
46001 Ademuz,1910,3638
46001 Ademuz,1920,3761
46001 Ademuz,1930,3440
46001 Ademuz,1940,3611
46001 Ademuz,1950,3264
46001 Ademuz,1960,2737
46001 Ademuz,1970,2180
46001 Ademuz,1981,1545
46001 Ademuz,1991,1208
46001 Ademuz,1996,1197
46001 Ademuz,1997,
46001 Ademuz,1998,1199
46001 Ademuz,1999,1176
46001 Ademuz,2000,1195
46001 Ademuz,2001,1179
46001 Ademuz,2002,1152
46001 Ademuz,2003,1117
46001 Ademuz,2004,1140
46001 Ademuz,2005,1157
46001 Ademuz,2006,1183
46001 Ademuz,2007,1242
46001 Ademuz,2008,1269
46001 Ademuz,2009,1286
46001 Ademuz,2010,1285
46001 Ademuz,2011,1292
46001 Ademuz,2012,1258
46001 Ademuz,2013,1203
46001 Ademuz,2014,1179
46001 Ademuz,2015,1149
46001 Ademuz,2016,1137
46001 Ademuz,2017,1073
46001 Ademuz,2018,1046
46001 Ademuz,2019,1042
46001 Ademuz,2020,1037
46001 Ademuz,2021,1027
46001 Ademuz,2022,1000
46002 Ador,1900,822
46002 Ador,1910,903
46002 Ador,1920,904
46002 Ador,1930,1104
46002 Ador,1940,1187
46002 Ador,1950,1242
46002 Ador,1960,1321
46002 Ador,1970,1340
46002 Ador,1981,1252
46002 Ador,1991,1082
46002 Ador,1996,1117
46002 Ador,1997,
46002 Ador,1998,1125
46002 Ador,1999,1140
46002 Ador,2000,1178
46002 Ador,2001,1206
46002 Ador,2002,1216
46002 Ador,2003,1273
46002 Ador,2004,1346
46002 Ador,2005,1385
46002 Ador,2006,1398
46002 Ador,2007,1463
46002 Ador,2008,1513
46002 Ador,2009,1474
46002 Ador,2010,1510
46002 Ador,2011,1542
46002 Ador,2012,1440
46002 Ador,2013,1416
46002 Ador,2014,1411
46002 Ador,2015,1374
46002 Ador,2016,1437
46002 Ador,2017,1400
46002 Ador,2018,1393
46002 Ador,2019,1508
46002 Ador,2020,1730
46002 Ador,2021,1772
46002 Ador,2022,1706
46003 Atzeneta d'Albaida,1900,993
46003 Atzeneta d'Albaida,1910,990
46003 Atzeneta d'Albaida,1920,998
46003 Atzeneta d'Albaida,1930,1257
46003 Atzeneta d'Albaida,1940,1219
46003 Atzeneta d'Albaida,1950,1209
46003 Atzeneta d'Albaida,1960,1157
46003 Atzeneta d'Albaida,1970,1164
46003 Atzeneta d'Albaida,1981,1355
46003 Atzeneta d'Albaida,1991,1231
46003 Atzeneta d'Albaida,1996,1243
46003 Atzeneta d'Albaida,1997,
46003 Atzeneta d'Albaida,1998,1232
46003 Atzeneta d'Albaida,1999,1230
46003 Atzeneta d'Albaida,2000,1238
46003 Atzeneta d'Albaida,2001,1262
46003 Atzeneta d'Albaida,2002,1285
46003 Atzeneta d'Albaida,2003,1313
46003 Atzeneta d'Albaida,2004,1344
46003 Atzeneta d'Albaida,2005,1334
46003 Atzeneta d'Albaida,2006,1280
46003 Atzeneta d'Albaida,2007,1285
46003 Atzeneta d'Albaida,2008,1280
46003 Atzeneta d'Albaida,2009,1282
46003 Atzeneta d'Albaida,2010,1260
46003 Atzeneta d'Albaida,2011,1236
46003 Atzeneta d'Albaida,2012,1229
46003 Atzeneta d'Albaida,2013,1192
46003 Atzeneta d'Albaida,2014,1175
46003 Atzeneta d'Albaida,2015,1160
46003 Atzeneta d'Albaida,2016,1153
46003 Atzeneta d'Albaida,2017,1155
46003 Atzeneta d'Albaida,2018,1162
46003 Atzeneta d'Albaida,2019,1165
46003 Atzeneta d'Albaida,2020,1162
46003 Atzeneta d'Albaida,2021,1139
46003 Atzeneta d'Albaida,2022,1146
46004 Agullent,1900,1133
46004 Agullent,1910,1341
46004 Agullent,1920,1355
46004 Agullent,1930,1193
46004 Agullent,1940,1245
46004 Agullent,1950,1359
46004 Agullent,1960,1544
46004 Agullent,1970,1615
46004 Agullent,1981,1969
46004 Agullent,1991,2026
46004 Agullent,1996,2205
46004 Agullent,1997,
46004 Agullent,1998,2204
46004 Agullent,1999,2213
46004 Agullent,2000,2223
46004 Agullent,2001,2250
46004 Agullent,2002,2289
46004 Agullent,2003,2290
46004 Agullent,2004,2352
46004 Agullent,2005,2319
46004 Agullent,2006,2334
46004 Agullent,2007,2364
46004 Agullent,2008,2418
46004 Agullent,2009,2449
46004 Agullent,2010,2463
46004 Agullent,2011,2479
46004 Agullent,2012,2465
46004 Agullent,2013,2428
46004 Agullent,2014,2435
46004 Agullent,2015,2402
46004 Agullent,2016,2395
46004 Agullent,2017,2387
46004 Agullent,2018,2413
46004 Agullent,2019,2410
46004 Agullent,2020,2388
46004 Agullent,2021,2369
46004 Agullent,2022,2361
46005 Alaquàs,1900,2370
46005 Alaquàs,1910,2672
46005 Alaquàs,1920,2765
46005 Alaquàs,1930,3276
46005 Alaquàs,1940,3753
46005 Alaquàs,1950,4332
46005 Alaquàs,1960,8116
46005 Alaquàs,1970,19639
46005 Alaquàs,1981,23550
46005 Alaquàs,1991,24107
46005 Alaquàs,1996,25514
46005 Alaquàs,1997,
46005 Alaquàs,1998,25925
46005 Alaquàs,1999,26179
46005 Alaquàs,2000,26939
46005 Alaquàs,2001,27522
46005 Alaquàs,2002,28309
46005 Alaquàs,2003,28804
46005 Alaquàs,2004,29279
46005 Alaquàs,2005,29695
46005 Alaquàs,2006,30104
46005 Alaquàs,2007,30177
46005 Alaquàs,2008,30297
46005 Alaquàs,2009,30392
46005 Alaquàs,2010,30270
46005 Alaquàs,2011,30235
46005 Alaquàs,2012,30202
46005 Alaquàs,2013,30273
46005 Alaquàs,2014,29964
46005 Alaquàs,2015,29838
46005 Alaquàs,2016,29660
46005 Alaquàs,2017,29474
46005 Alaquàs,2018,29341
46005 Alaquàs,2019,29561
46005 Alaquàs,2020,29711
46005 Alaquàs,2021,29649
46005 Alaquàs,2022,29537
46006 Albaida,1900,4035
46006 Albaida,1910,4127
46006 Albaida,1920,4249
46006 Albaida,1930,4027
46006 Albaida,1940,4005
46006 Albaida,1950,3983
46006 Albaida,1960,4216
46006 Albaida,1970,4971
46006 Albaida,1981,5571
46006 Albaida,1991,5862
46006 Albaida,1996,5793
46006 Albaida,1997,
46006 Albaida,1998,5782
46006 Albaida,1999,5810
46006 Albaida,2000,5828
46006 Albaida,2001,5918
46006 Albaida,2002,6044
46006 Albaida,2003,6168
46006 Albaida,2004,6257
46006 Albaida,2005,6264
46006 Albaida,2006,6273
46006 Albaida,2007,6269
46006 Albaida,2008,6420
46006 Albaida,2009,6449
46006 Albaida,2010,6335
46006 Albaida,2011,6178
46006 Albaida,2012,6162
46006 Albaida,2013,6078
46006 Albaida,2014,6031
46006 Albaida,2015,5987
46006 Albaida,2016,5933
46006 Albaida,2017,5946
46006 Albaida,2018,5908
46006 Albaida,2019,5900
46006 Albaida,2020,5914
46006 Albaida,2021,5975
46006 Albaida,2022,5989
46007 Albal,1900,2293
46007 Albal,1910,2373
46007 Albal,1920,2673
46007 Albal,1930,3100
46007 Albal,1940,3547
46007 Albal,1950,4069
46007 Albal,1960,4784
46007 Albal,1970,7203
46007 Albal,1981,8101
46007 Albal,1991,9109
46007 Albal,1996,10523
46007 Albal,1997,
46007 Albal,1998,11239
46007 Albal,1999,11578
46007 Albal,2000,11973
46007 Albal,2001,12453
46007 Albal,2002,12302
46007 Albal,2003,13009
46007 Albal,2004,13534
46007 Albal,2005,14061
46007 Albal,2006,14505
46007 Albal,2007,14840
46007 Albal,2008,15084
46007 Albal,2009,15443
46007 Albal,2010,15618
46007 Albal,2011,15594
46007 Albal,2012,15721
46007 Albal,2013,15893
46007 Albal,2014,15935
46007 Albal,2015,16029
46007 Albal,2016,16136
46007 Albal,2017,16244
46007 Albal,2018,16270
46007 Albal,2019,16399
46007 Albal,2020,16577
46007 Albal,2021,16646
46007 Albal,2022,16845
46008 Albalat de la Ribera,1900,2625
46008 Albalat de la Ribera,1910,2850
46008 Albalat de la Ribera,1920,2928
46008 Albalat de la Ribera,1930,2990
46008 Albalat de la Ribera,1940,3180
46008 Albalat de la Ribera,1950,3342
46008 Albalat de la Ribera,1960,3354
46008 Albalat de la Ribera,1970,3551
46008 Albalat de la Ribera,1981,3570
46008 Albalat de la Ribera,1991,3421
46008 Albalat de la Ribera,1996,3473
46008 Albalat de la Ribera,1997,
46008 Albalat de la Ribera,1998,3492
46008 Albalat de la Ribera,1999,3501
46008 Albalat de la Ribera,2000,3474
46008 Albalat de la Ribera,2001,3465
46008 Albalat de la Ribera,2002,3400
46008 Albalat de la Ribera,2003,3426
46008 Albalat de la Ribera,2004,3444
46008 Albalat de la Ribera,2005,3382
46008 Albalat de la Ribera,2006,3321
46008 Albalat de la Ribera,2007,3429
46008 Albalat de la Ribera,2008,3541
46008 Albalat de la Ribera,2009,3590
46008 Albalat de la Ribera,2010,3585
46008 Albalat de la Ribera,2011,3609
46008 Albalat de la Ribera,2012,3545
46008 Albalat de la Ribera,2013,3526
46008 Albalat de la Ribera,2014,3485
46008 Albalat de la Ribera,2015,3467
46008 Albalat de la Ribera,2016,3431
46008 Albalat de la Ribera,2017,3361
46008 Albalat de la Ribera,2018,3329
46008 Albalat de la Ribera,2019,3360
46008 Albalat de la Ribera,2020,3326
46008 Albalat de la Ribera,2021,3368
46008 Albalat de la Ribera,2022,3444
46009 Albalat dels Sorells,1900,1198
46009 Albalat dels Sorells,1910,1500
46009 Albalat dels Sorells,1920,1634
46009 Albalat dels Sorells,1930,1693
46009 Albalat dels Sorells,1940,1835
46009 Albalat dels Sorells,1950,1851
46009 Albalat dels Sorells,1960,2447
46009 Albalat dels Sorells,1970,3063
46009 Albalat dels Sorells,1981,3608
46009 Albalat dels Sorells,1991,3515
46009 Albalat dels Sorells,1996,3530
46009 Albalat dels Sorells,1997,
46009 Albalat dels Sorells,1998,3516
46009 Albalat dels Sorells,1999,3527
46009 Albalat dels Sorells,2000,3479
46009 Albalat dels Sorells,2001,3445
46009 Albalat dels Sorells,2002,3508
46009 Albalat dels Sorells,2003,3486
46009 Albalat dels Sorells,2004,3493
46009 Albalat dels Sorells,2005,3486
46009 Albalat dels Sorells,2006,3624
46009 Albalat dels Sorells,2007,3708
46009 Albalat dels Sorells,2008,3758
46009 Albalat dels Sorells,2009,3849
46009 Albalat dels Sorells,2010,3856
46009 Albalat dels Sorells,2011,3859
46009 Albalat dels Sorells,2012,3911
46009 Albalat dels Sorells,2013,3923
46009 Albalat dels Sorells,2014,3937
46009 Albalat dels Sorells,2015,3896
46009 Albalat dels Sorells,2016,3889
46009 Albalat dels Sorells,2017,3900
46009 Albalat dels Sorells,2018,3944
46009 Albalat dels Sorells,2019,3977
46009 Albalat dels Sorells,2020,4036
46009 Albalat dels Sorells,2021,4110
46009 Albalat dels Sorells,2022,4084
46010 Albalat dels Tarongers,1900,857
46010 Albalat dels Tarongers,1910,923
46010 Albalat dels Tarongers,1920,810
46010 Albalat dels Tarongers,1930,868
46010 Albalat dels Tarongers,1940,754
46010 Albalat dels Tarongers,1950,713
46010 Albalat dels Tarongers,1960,650
46010 Albalat dels Tarongers,1970,629
46010 Albalat dels Tarongers,1981,559
46010 Albalat dels Tarongers,1991,559
46010 Albalat dels Tarongers,1996,651
46010 Albalat dels Tarongers,1997,
46010 Albalat dels Tarongers,1998,664
46010 Albalat dels Tarongers,1999,683
46010 Albalat dels Tarongers,2000,709
46010 Albalat dels Tarongers,2001,737
46010 Albalat dels Tarongers,2002,742
46010 Albalat dels Tarongers,2003,768
46010 Albalat dels Tarongers,2004,799
46010 Albalat dels Tarongers,2005,804
46010 Albalat dels Tarongers,2006,864
46010 Albalat dels Tarongers,2007,1070
46010 Albalat dels Tarongers,2008,1121
46010 Albalat dels Tarongers,2009,1113
46010 Albalat dels Tarongers,2010,1137
46010 Albalat dels Tarongers,2011,1147
46010 Albalat dels Tarongers,2012,1149
46010 Albalat dels Tarongers,2013,1144
46010 Albalat dels Tarongers,2014,1163
46010 Albalat dels Tarongers,2015,1178
46010 Albalat dels Tarongers,2016,1185
46010 Albalat dels Tarongers,2017,1169
46010 Albalat dels Tarongers,2018,1202
46010 Albalat dels Tarongers,2019,1232
46010 Albalat dels Tarongers,2020,1208
46010 Albalat dels Tarongers,2021,1324
46010 Albalat dels Tarongers,2022,1368
46011 Alberic,1900,5792
46011 Alberic,1910,6433
46011 Alberic,1920,6573
46011 Alberic,1930,6732
46011 Alberic,1940,7078
46011 Alberic,1950,7451
46011 Alberic,1960,7945
46011 Alberic,1970,8509
46011 Alberic,1981,8836
46011 Alberic,1991,8587
46011 Alberic,1996,9100
46011 Alberic,1997,
46011 Alberic,1998,9131
46011 Alberic,1999,9150
46011 Alberic,2000,9227
46011 Alberic,2001,9341
46011 Alberic,2002,9465
46011 Alberic,2003,9556
46011 Alberic,2004,9634
46011 Alberic,2005,10081
46011 Alberic,2006,10234
46011 Alberic,2007,10330
46011 Alberic,2008,10932
46011 Alberic,2009,11175
46011 Alberic,2010,11325
46011 Alberic,2011,11331
46011 Alberic,2012,11288
46011 Alberic,2013,10943
46011 Alberic,2014,10826
46011 Alberic,2015,10498
46011 Alberic,2016,10537
46011 Alberic,2017,10504
46011 Alberic,2018,10556
46011 Alberic,2019,10526
46011 Alberic,2020,10519
46011 Alberic,2021,10571
46011 Alberic,2022,10710
46012 Alborache,1900,1244
46012 Alborache,1910,1107
46012 Alborache,1920,1017
46012 Alborache,1930,950
46012 Alborache,1940,981
46012 Alborache,1950,1000
46012 Alborache,1960,914
46012 Alborache,1970,821
46012 Alborache,1981,768
46012 Alborache,1991,859
46012 Alborache,1996,875
46012 Alborache,1997,
46012 Alborache,1998,897
46012 Alborache,1999,903
46012 Alborache,2000,905
46012 Alborache,2001,937
46012 Alborache,2002,941
46012 Alborache,2003,925
46012 Alborache,2004,948
46012 Alborache,2005,989
46012 Alborache,2006,1003
46012 Alborache,2007,1038
46012 Alborache,2008,1107
46012 Alborache,2009,1209
46012 Alborache,2010,1226
46012 Alborache,2011,1263
46012 Alborache,2012,1268
46012 Alborache,2013,1238
46012 Alborache,2014,1185
46012 Alborache,2015,1136
46012 Alborache,2016,1147
46012 Alborache,2017,1140
46012 Alborache,2018,1127
46012 Alborache,2019,1160
46012 Alborache,2020,1229
46012 Alborache,2021,1283
46012 Alborache,2022,1328
46013 Alboraia/Alboraya,1900,4700
46013 Alboraia/Alboraya,1910,4807
46013 Alboraia/Alboraya,1920,5712
46013 Alboraia/Alboraya,1930,6124
46013 Alboraia/Alboraya,1940,6749
46013 Alboraia/Alboraya,1950,6885
46013 Alboraia/Alboraya,1960,8073
46013 Alboraia/Alboraya,1970,9126
46013 Alboraia/Alboraya,1981,10727
46013 Alboraia/Alboraya,1991,11687
46013 Alboraia/Alboraya,1996,13127
46013 Alboraia/Alboraya,1997,
46013 Alboraia/Alboraya,1998,14628
46013 Alboraia/Alboraya,1999,15819
46013 Alboraia/Alboraya,2000,16943
46013 Alboraia/Alboraya,2001,17901
46013 Alboraia/Alboraya,2002,18656
46013 Alboraia/Alboraya,2003,19351
46013 Alboraia/Alboraya,2004,20001
46013 Alboraia/Alboraya,2005,20514
46013 Alboraia/Alboraya,2006,21263
46013 Alboraia/Alboraya,2007,21582
46013 Alboraia/Alboraya,2008,22174
46013 Alboraia/Alboraya,2009,22405
46013 Alboraia/Alboraya,2010,22409
46013 Alboraia/Alboraya,2011,22563
46013 Alboraia/Alboraya,2012,23228
46013 Alboraia/Alboraya,2013,23269
46013 Alboraia/Alboraya,2014,23572
46013 Alboraia/Alboraya,2015,23819
46013 Alboraia/Alboraya,2016,23837
46013 Alboraia/Alboraya,2017,24031
46013 Alboraia/Alboraya,2018,24222
46013 Alboraia/Alboraya,2019,24454
46013 Alboraia/Alboraya,2020,24741
46013 Alboraia/Alboraya,2021,24904
46013 Alboraia/Alboraya,2022,25149
46014 Albuixech,1900,1514
46014 Albuixech,1910,1924
46014 Albuixech,1920,2047
46014 Albuixech,1930,2248
46014 Albuixech,1940,2301
46014 Albuixech,1950,2310
46014 Albuixech,1960,2407
46014 Albuixech,1970,2641
46014 Albuixech,1981,2974
46014 Albuixech,1991,2963
46014 Albuixech,1996,3088
46014 Albuixech,1997,
46014 Albuixech,1998,3049
46014 Albuixech,1999,3048
46014 Albuixech,2000,3032
46014 Albuixech,2001,3063
46014 Albuixech,2002,3133
46014 Albuixech,2003,3293
46014 Albuixech,2004,3443
46014 Albuixech,2005,3478
46014 Albuixech,2006,3529
46014 Albuixech,2007,3646
46014 Albuixech,2008,3793
46014 Albuixech,2009,3880
46014 Albuixech,2010,3960
46014 Albuixech,2011,3998
46014 Albuixech,2012,3958
46014 Albuixech,2013,3908
46014 Albuixech,2014,3920
46014 Albuixech,2015,3928
46014 Albuixech,2016,3919
46014 Albuixech,2017,3911
46014 Albuixech,2018,3983
46014 Albuixech,2019,4017
46014 Albuixech,2020,4151
46014 Albuixech,2021,4189
46014 Albuixech,2022,4201
46015 Alcàsser,1900,3200
46015 Alcàsser,1910,3411
46015 Alcàsser,1920,3530
46015 Alcàsser,1930,4055
46015 Alcàsser,1940,4368
46015 Alcàsser,1950,4473
46015 Alcàsser,1960,4679
46015 Alcàsser,1970,5449
46015 Alcàsser,1981,6555
46015 Alcàsser,1991,7191
46015 Alcàsser,1996,7335
46015 Alcàsser,1997,
46015 Alcàsser,1998,7375
46015 Alcàsser,1999,7343
46015 Alcàsser,2000,7229
46015 Alcàsser,2001,7562
46015 Alcàsser,2002,7647
46015 Alcàsser,2003,7763
46015 Alcàsser,2004,7992
46015 Alcàsser,2005,8351
46015 Alcàsser,2006,8505
46015 Alcàsser,2007,8716
46015 Alcàsser,2008,8925
46015 Alcàsser,2009,9103
46015 Alcàsser,2010,9309
46015 Alcàsser,2011,9439
46015 Alcàsser,2012,9544
46015 Alcàsser,2013,9520
46015 Alcàsser,2014,9527
46015 Alcàsser,2015,9612
46015 Alcàsser,2016,9692
46015 Alcàsser,2017,9813
46015 Alcàsser,2018,9908
46015 Alcàsser,2019,10039
46015 Alcàsser,2020,10196
46015 Alcàsser,2021,10266
46015 Alcàsser,2022,10396
46016 Alcàntera de Xúquer,1900,921
46016 Alcàntera de Xúquer,1910,1118
46016 Alcàntera de Xúquer,1920,1128
46016 Alcàntera de Xúquer,1930,1214
46016 Alcàntera de Xúquer,1940,1001
46016 Alcàntera de Xúquer,1950,1129
46016 Alcàntera de Xúquer,1960,1211
46016 Alcàntera de Xúquer,1970,1231
46016 Alcàntera de Xúquer,1981,1418
46016 Alcàntera de Xúquer,1991,1483
46016 Alcàntera de Xúquer,1996,1492
